Date,Open,High,Low,Close
2021-08-01,36.34872823730546,37.22050689071313,35.0927757011859,36.68118667602539
2021-09-01,36.54819270129343,37.92973868122632,36.54819270129343,37.279598236083984
2021-10-01,37.338711511812555,39.32606966120666,37.03580558096393,38.29914474487305
2021-11-01,39.081854497857925,40.53822680010652,35.808767579505435,35.98143005371094
2021-12-01,36.416837659910634,37.17505421534064,35.193185888777236,37.09247589111328
2022-01-01,37.85820723128899,40.440641895124045,37.1675543354102,40.34305191040039
2022-02-01,40.93157494131188,42.395594101009785,39.60480503268159,41.75508499145508
2022-03-01,41.8770880248799,44.30949912269908,41.68646034179051,43.88249206542969
2022-04-01,44.02736749683353,45.056755740901764,42.06008856617306,42.7463493347168
2022-05-01,43.36586217445969,46.122693047585145,42.498545758108676,45.24763107299805
2022-06-01,45.448955821756705,46.223345954406554,39.904322590146336,42.095848083496094
2022-07-01,42.02615294264807,44.96109226059942,40.872310342761196,44.53517532348633
2022-08-01,45.22279949061133,45.30143596405636,42.56494968133902,42.588539123535156
2022-09-01,42.35263084398411,44.208409408951056,40.01718034489061,40.276676177978516
2022-10-01,40.90575219019626,42.258269358242856,38.436624243636295,41.739280700683594
2022-11-01,43.03557941636353,45.024415694918154,42.02917776596299,44.36945724487305
2022-12-01,44.5132236519705,44.62504536727192,41.174531924392426,42.26879119873047
2023-01-01,42.48446115367729,44.99247671302458,42.17295684182802,43.51482391357422
2023-02-01,44.364944839640394,44.52733544935508,41.344490029914404,41.563716888427734
2023-03-01,41.653034585605525,43.43932521386883,40.12656771083397,41.83978271484375
2023-04-01,42.3594341540482,43.8859011705215,42.10773161174326,43.739749908447266
2023-05-01,44.34072650961145,44.62972439414212,39.35342623199148,39.46076965332031
2023-06-01,39.63416651617826,42.218645339709404,39.328654031238074,40.658050537109375
2023-07-01,40.66630844864964,41.23604848891141,39.642424372845085,40.03050994873047
2023-08-01,40.80560682318518,41.59599155431402,38.804427457718866,39.88909912109375
2023-09-01,40.23383562000923,40.83923607317001,37.71974813011842,37.8795051574707
2023-10-01,37.94677659038056,38.03926869069131,35.945594080317576,37.366600036621094
2023-11-01,38.280256705089684,40.62884532986469,38.03168282400981,40.61170196533203
2023-12-01,40.5088388749607,41.357417374818155,40.20026814477476,40.885986328125
2024-01-01,41.02313356092422,42.88314450067232,40.89455995975419,40.9202766418457
2024-02-01,41.93636305467738,42.18119813937594,39.391850702306634,40.790897369384766
2024-03-01,40.878337694453116,42.93318328175946,40.84336077609988,42.802024841308594
2024-04-01,42.93318328175946,43.43159269375432,39.689149155103095,42.802024841308594
2024-05-01,43.52898235415377,46.59114257599105,43.25303053643027,44.356834411621094
2024-06-01,44.02747526303001,44.445853093623164,42.202641207842,43.32424545288086
2024-07-01,43.22633431412274,46.137168931033855,42.6121194177823,45.9947395324707
2024-08-01,46.87479546069158,49.337602100558435,46.367746018956716,49.09313201904297
2024-09-01,48.83055240411712,50.78630959204762,48.6675723506236,49.74504852294922
2024-10-01,49.70883275143041,52.769228261460555,49.60017708123436,50.92212677001953
2024-11-01,51.89597748369544,56.16165154206754,51.05019534759642,55.68360137939453
2024-12-01,55.72037577827215,56.98904724033224,53.36689884251535,56.088104248046875
2025-01-01,56.363903089126666,60.32620115268546,56.28116357249243,57.7796630859375
2025-02-01,54.94088434836648,60.63182192971088,54.819601045216395,57.66507339477539
2025-03-01,57.7863523059669,59.9974210221293,55.47265953160981,59.41899871826172
2025-04-01,59.41900171186171,60.54786284998999,52.72048609522772,60.146697998046875
2025-05-01,61.00753834040879,61.708445738001416,58.203897910481885,60.49605941772461
2025-06-01,60.325562576374494,61.651605147480026,57.63558596127048,58.48804473876953
2025-07-01,58.10917637287222,59.653072410539316,56.52739608672353,59.43522262573242
2025-08-01,60.04931163799032,64.40168457267374,59.713036958865224,63.844425201416016
2025-09-01,63.84443894362025,67.49544080916571,63.56581652825751,67.4570083618164
2025-10-01,67.44739277880814,67.62994505589596,62.384037380232144,62.835609436035156
2025-11-01,64.04395822291715,66.78187632816693,62.39730615800998,66.1875228881836
2025-12-01,66.3629035450338,67.03520665844651,62.036792091233934,63.995235443115234
2026-01-01,64.05369849048944,64.9890725991924,60.81886024359033,64.76497650146484
2026-02-01,65.41628732002441,72.78240722216754,64.85346069649313,71.55801391601562
2026-03-01,72.29857863342319,76.20874389460701,71.1334278081171,74.46102142333984
2026-04-01,74.11541630274245,75.49779971987473,69.6424246121097,74.39189147949219
2026-05-01,75.12999725341797,80.6500015258789,72.9000015258789,75.63999938964844
2026-06-01,75.61000061035156,80.02999877929688,75.58000183105469,76.91000366210938
2026-07-01,76.12999725341797,80.11000061035156,75.51000213623047,79.29000091552734
