Datetime,Open,High,Low,Close
2024-07-23 00:00:00+01:00,1.7795599699020386,1.7796000242233276,1.778730034828186,1.779270052909851
2024-07-23 04:00:00+01:00,1.779270052909851,1.7798099517822266,1.7777199745178223,1.7782700061798096
2024-07-23 08:00:00+01:00,1.7782700061798096,1.7796000242233276,1.7737900018692017,1.7752699851989746
2024-07-23 12:00:00+01:00,1.7752000093460083,1.779189944267273,1.774440050125122,1.7774699926376343
2024-07-23 16:00:00+01:00,1.7774900197982788,1.778130054473877,1.7764899730682373,1.7774100303649902
2024-07-23 20:00:00+01:00,1.7774499654769897,1.7792999744415283,1.7763099670410156,1.7787200212478638
2024-07-24 00:00:00+01:00,1.7787799835205078,1.779039978981018,1.7768299579620361,1.7772599458694458
2024-07-24 04:00:00+01:00,1.7772599458694458,1.778630018234253,1.7769099473953247,1.7776600122451782
2024-07-24 08:00:00+01:00,1.7776800394058228,1.780310034751892,1.7760299444198608,1.7796200513839722
2024-07-24 12:00:00+01:00,1.779670000076294,1.7851500511169434,1.7785199880599976,1.7810699939727783
2024-07-24 16:00:00+01:00,1.7810900211334229,1.7827500104904175,1.7809499502182007,1.7823899984359741
2024-07-24 20:00:00+01:00,1.7824100255966187,1.7826800346374512,1.7799899578094482,1.7815500497817993
2024-07-25 00:00:00+01:00,1.7816200256347656,1.7818200588226318,1.7807199954986572,1.7811100482940674
2024-07-25 04:00:00+01:00,1.7810900211334229,1.7821300029754639,1.7802000045776367,1.7813800573349
2024-07-25 08:00:00+01:00,1.7812999486923218,1.784440040588379,1.780900001525879,1.781290054321289
2024-07-25 12:00:00+01:00,1.78125,1.7824000120162964,1.7776999473571777,1.7789900302886963
2024-07-25 16:00:00+01:00,1.7790600061416626,1.780709981918335,1.776859998703003,1.7773000001907349
2024-07-25 20:00:00+01:00,1.7772899866104126,1.7774200439453125,1.7752399444580078,1.7766200304031372
2024-07-26 00:00:00+01:00,1.776520013809204,1.7771400213241577,1.776039958000183,1.77701997756958
2024-07-26 04:00:00+01:00,1.7770299911499023,1.7774200439453125,1.7759499549865723,1.776520013809204
2024-07-26 08:00:00+01:00,1.7765400409698486,1.7782399654388428,1.7761900424957275,1.778090000152588
2024-07-26 12:00:00+01:00,1.7780499458312988,1.7794599533081055,1.7759699821472168,1.7785199880599976
2024-07-26 16:00:00+01:00,1.7785799503326416,1.781540036201477,1.7784199714660645,1.7810699939727783
2024-07-26 20:00:00+01:00,1.781059980392456,1.7811800241470337,1.778939962387085,1.7799099683761597
2024-07-29 00:00:00+01:00,1.7796499729156494,1.7810100317001343,1.7789599895477295,1.780400037765503
2024-07-29 04:00:00+01:00,1.7804100513458252,1.780709981918335,1.7782299518585205,1.7788399457931519
2024-07-29 08:00:00+01:00,1.7788000106811523,1.7790700197219849,1.772439956665039,1.7769299745559692
2024-07-29 12:00:00+01:00,1.77701997756958,1.7796599864959717,1.7751200199127197,1.7795000076293945
2024-07-29 16:00:00+01:00,1.77947998046875,1.7822099924087524,1.779379963874817,1.7818200588226318
2024-07-29 20:00:00+01:00,1.7818299531936646,1.7822400331497192,1.7802000045776367,1.7818200588226318
2024-07-30 00:00:00+01:00,1.7816499471664429,1.7819600105285645,1.7798899412155151,1.780310034751892
2024-07-30 04:00:00+01:00,1.7802900075912476,1.7804800271987915,1.7779099941253662,1.77961003780365
2024-07-30 08:00:00+01:00,1.7796000242233276,1.7806700468063354,1.7789599895477295,1.7799700498580933
2024-07-30 12:00:00+01:00,1.7799299955368042,1.78016996383667,1.7752799987792969,1.7759699821472168
2024-07-30 16:00:00+01:00,1.7760200500488281,1.777649998664856,1.7759000062942505,1.7772599458694458
2024-07-30 20:00:00+01:00,1.7773699760437012,1.778059959411621,1.775149941444397,1.7775700092315674
2024-07-31 00:00:00+01:00,1.777500033378601,1.7790299654006958,1.777340054512024,1.778730034828186
2024-07-31 04:00:00+01:00,1.7786999940872192,1.7788499593734741,1.7757799625396729,1.7764099836349487
2024-07-31 08:00:00+01:00,1.776419997215271,1.7773900032043457,1.7748500108718872,1.7767800092697144
2024-07-31 12:00:00+01:00,1.776769995689392,1.7771999835968018,1.770799994468689,1.7741400003433228
2024-07-31 16:00:00+01:00,1.7740600109100342,1.7748299837112427,1.770359992980957,1.7732700109481812
2024-07-31 20:00:00+01:00,1.7732499837875366,1.775629997253418,1.7727700471878052,1.7745599746704102
2024-08-01 00:00:00+01:00,1.7744200229644775,1.775820016860962,1.7735099792480469,1.7735400199890137
2024-08-01 04:00:00+01:00,1.7735799551010132,1.774999976158142,1.7686200141906738,1.7692099809646606
2024-08-01 08:00:00+01:00,1.7691600322723389,1.7696199417114258,1.7640000581741333,1.766129970550537
2024-08-01 12:00:00+01:00,1.7661099433898926,1.7726999521255493,1.7624399662017822,1.7696199417114258
2024-08-01 16:00:00+01:00,1.769610047340393,1.7700799703598022,1.7661499977111816,1.7670199871063232
2024-08-01 20:00:00+01:00,1.7670700550079346,1.7703700065612793,1.7655099630355835,1.7679500579833984
2024-08-02 00:00:00+01:00,1.7679200172424316,1.7680399417877197,1.7630800008773804,1.7634199857711792
2024-08-02 04:00:00+01:00,1.7634700536727905,1.7652499675750732,1.7630200386047363,1.7639399766921997
2024-08-02 08:00:00+01:00,1.763890027999878,1.7683900594711304,1.7619800567626953,1.7668999433517456
2024-08-02 12:00:00+01:00,1.766860008239746,1.7773300409317017,1.7667499780654907,1.7743899822235107
2024-08-02 16:00:00+01:00,1.774399995803833,1.7760000228881836,1.770550012588501,1.775820016860962
2024-08-02 20:00:00+01:00,1.7758899927139282,1.7766499519348145,1.7748600244522095,1.7759300470352173
2024-08-05 00:00:00+01:00,1.7743200063705444,1.7756199836730957,1.7727400064468384,1.7745399475097656
2024-08-05 04:00:00+01:00,1.7745599746704102,1.7770999670028687,1.7648500204086304,1.7710000276565552
2024-08-05 08:00:00+01:00,1.770990014076233,1.777340054512024,1.7652599811553955,1.7674299478530884
2024-08-05 12:00:00+01:00,1.7674200534820557,1.7694599628448486,1.7630599737167358,1.7654600143432617
2024-08-05 16:00:00+01:00,1.7655500173568726,1.7686100006103516,1.7635999917984009,1.7644399404525757
2024-08-05 20:00:00+01:00,1.7644100189208984,1.7671600580215454,1.7635400295257568,1.7648500204086304
2024-08-06 00:00:00+01:00,1.7647299766540527,1.7662700414657593,1.764009952545166,1.7655099630355835
2024-08-06 04:00:00+01:00,1.7656500339508057,1.7658400535583496,1.7624599933624268,1.7635600566864014
2024-08-06 08:00:00+01:00,1.7636300325393677,1.7654999494552612,1.754830002784729,1.7558300495147705
2024-08-06 12:00:00+01:00,1.7557200193405151,1.7576099634170532,1.7525899410247803,1.7542599439620972
2024-08-06 16:00:00+01:00,1.7542699575424194,1.7551699876785278,1.746749997138977,1.7480700016021729
2024-08-06 20:00:00+01:00,1.7480599880218506,1.7497999668121338,1.747130036354065,1.7494499683380127
2024-08-07 00:00:00+01:00,1.749269962310791,1.751170039176941,1.7482199668884277,1.7506999969482422
2024-08-07 04:00:00+01:00,1.7506400346755981,1.7515599727630615,1.7493200302124023,1.7508200407028198
2024-08-07 08:00:00+01:00,1.7508699893951416,1.7510099411010742,1.7462899684906006,1.7475299835205078
2024-08-07 12:00:00+01:00,1.7475500106811523,1.7501399517059326,1.7454400062561035,1.746090054512024
2024-08-07 16:00:00+01:00,1.7460700273513794,1.7465800046920776,1.7434099912643433,1.7434899806976318
2024-08-07 20:00:00+01:00,1.7434699535369873,1.746340036392212,1.7433799505233765,1.7444499731063843
2024-08-08 00:00:00+01:00,1.744420051574707,1.7447500228881836,1.7420799732208252,1.7427899837493896
2024-08-08 04:00:00+01:00,1.7427799701690674,1.745229959487915,1.742400050163269,1.7452000379562378
2024-08-08 08:00:00+01:00,1.7452000379562378,1.745519995689392,1.7407100200653076,1.7445800304412842
2024-08-08 12:00:00+01:00,1.7446000576019287,1.7486799955368042,1.7418999671936035,1.7478300333023071
2024-08-08 16:00:00+01:00,1.7477600574493408,1.7513200044631958,1.7476999759674072,1.7505799531936646
2024-08-08 20:00:00+01:00,1.7505500316619873,1.7511500120162964,1.7480900287628174,1.7505300045013428
2024-08-09 00:00:00+01:00,1.750540018081665,1.7512199878692627,1.7500699758529663,1.75108003616333
