Datetime,Open,High,Low,Close
2024-07-23 09:00:00+08:00,22514.75,22788.98046875,22514.75,22745.41015625
2024-07-23 13:00:00+08:00,22742.810546875,22799.109375,22736.2890625,22792.08984375
2024-07-26 09:00:00+08:00,22206.9296875,22206.9296875,21889.609375,22110.380859375
2024-07-26 13:00:00+08:00,22109.859375,22109.859375,22056.01953125,22071.619140625
2024-07-29 09:00:00+08:00,22321.369140625,22471.400390625,22128.140625,22168.390625
2024-07-29 13:00:00+08:00,22158.390625,22185.369140625,22144.0,22149.7890625
2024-07-30 09:00:00+08:00,22040.0390625,22214.400390625,21833.849609375,22214.25
2024-07-30 13:00:00+08:00,22205.189453125,22276.390625,22185.640625,22216.2109375
2024-07-31 09:00:00+08:00,22088.779296875,22315.310546875,22046.2890625,22219.130859375
2024-07-31 13:00:00+08:00,22209.419921875,22266.220703125,22204.76953125,22227.130859375
2024-08-01 09:00:00+08:00,22546.400390625,22652.2109375,22465.060546875,22573.2109375
2024-08-01 13:00:00+08:00,22573.349609375,22624.16015625,22564.75,22622.080078125
2024-08-02 09:00:00+08:00,22141.19921875,22141.19921875,21655.75,21661.33984375
2024-08-02 13:00:00+08:00,21672.970703125,21686.990234375,21636.220703125,21641.109375
2024-08-05 09:00:00+08:00,20982.919921875,20982.919921875,19810.119140625,19810.119140625
2024-08-05 13:00:00+08:00,19815.650390625,19888.30078125,19783.5,19815.0703125
2024-08-06 09:00:00+08:00,20344.390625,20751.5,19662.740234375,20423.970703125
2024-08-06 13:00:00+08:00,20424.9609375,20465.310546875,20324.9609375,20446.560546875
2024-08-07 09:00:00+08:00,20638.279296875,21306.23046875,20638.279296875,21219.150390625
2024-08-07 13:00:00+08:00,21213.279296875,21271.810546875,21210.439453125,21267.849609375
2024-08-08 09:00:00+08:00,21047.16015625,21074.189453125,20723.259765625,20879.150390625
2024-08-08 13:00:00+08:00,20879.01953125,20899.30078125,20869.310546875,20892.359375
2024-08-09 09:00:00+08:00,21212.0,21613.759765625,21212.0,21396.439453125
2024-08-09 13:00:00+08:00,21400.169921875,21462.9609375,21353.419921875,21452.490234375
2024-08-12 09:00:00+08:00,21598.9296875,21892.509765625,21598.9296875,21701.859375
2024-08-12 13:00:00+08:00,21700.4609375,21724.109375,21660.2109375,21724.109375
