Datetime,Open,High,Low,Close
2024-07-23 09:50:00+03:00,65500.0,66570.0,65500.0,66540.0
2024-07-23 13:50:00+03:00,66560.0,66900.0,65950.0,66150.0
2024-07-24 09:50:00+03:00,66700.0,67360.0,66520.0,67290.0
2024-07-24 13:50:00+03:00,67280.0,67400.0,66370.0,66600.0
2024-07-25 09:50:00+03:00,66300.0,66640.0,65710.0,66450.0
2024-07-25 13:50:00+03:00,66370.0,66800.0,66100.0,66690.0
2024-07-29 09:50:00+03:00,66350.0,67330.0,66350.0,67220.0
2024-07-29 13:50:00+03:00,67240.0,68150.0,66740.0,67700.0
2024-07-30 09:50:00+03:00,67700.0,67940.0,67330.0,67610.0
2024-07-30 13:50:00+03:00,67610.0,68810.0,67500.0,67810.0
2024-07-31 09:50:00+03:00,68090.0,68780.0,67830.0,68240.0
2024-07-31 13:50:00+03:00,68220.0,69210.0,68010.0,68600.0
2024-08-01 09:50:00+03:00,69100.0,69190.0,68510.0,68700.0
2024-08-01 13:50:00+03:00,68700.0,69300.0,68470.0,68880.0
2024-08-05 09:50:00+03:00,62360.0,63680.0,62100.0,62520.0
2024-08-05 13:50:00+03:00,62550.0,64040.0,62100.0,63420.0
2024-08-06 09:50:00+03:00,65090.0,65130.0,64020.0,64330.0
2024-08-06 13:50:00+03:00,64330.0,65060.0,64220.0,64890.0
2024-08-07 09:50:00+03:00,64810.0,64870.0,64000.0,64070.0
2024-08-07 13:50:00+03:00,64070.0,65140.0,63780.0,64800.0
2024-08-08 09:50:00+03:00,62600.0,63190.0,62440.0,62820.0
2024-08-08 13:50:00+03:00,62820.0,63700.0,62730.0,63600.0
2024-08-12 09:50:00+03:00,58740.0,58950.0,58100.0,58570.0
2024-08-12 13:50:00+03:00,58540.0,59910.0,58520.0,58860.0
2024-08-14 09:50:00+03:00,59900.0,60880.0,59710.0,60540.0
2024-08-14 13:50:00+03:00,60560.0,61640.0,60260.0,61420.0
2024-08-15 09:50:00+03:00,61940.0,66000.0,61880.0,65920.0
2024-08-15 13:50:00+03:00,65920.0,66360.0,61800.0,63700.0
2024-08-19 09:50:00+03:00,65800.0,66460.0,65520.0,66140.0
2024-08-19 13:50:00+03:00,66120.0,67850.0,65950.0,67850.0
2024-08-20 09:50:00+03:00,68250.0,68890.0,68100.0,68600.0
2024-08-20 13:50:00+03:00,68600.0,68960.0,68070.0,68070.0
2024-08-21 09:50:00+03:00,66310.0,66860.0,66170.0,66310.0
2024-08-21 13:50:00+03:00,66390.0,67080.0,66170.0,66900.0
2024-08-22 09:50:00+03:00,66650.0,67100.0,66350.0,66600.0
2024-08-22 13:50:00+03:00,66590.0,66810.0,66000.0,66380.0
2024-08-26 09:50:00+03:00,66130.0,66250.0,65730.0,66040.0
2024-08-26 13:50:00+03:00,66040.0,67360.0,65600.0,67340.0
2024-08-27 09:50:00+03:00,66810.0,66990.0,66490.0,66900.0
2024-08-27 13:50:00+03:00,66910.0,67300.0,66080.0,67060.0
2024-08-28 09:50:00+03:00,67000.0,67000.0,66300.0,66550.0
2024-08-28 13:50:00+03:00,66580.0,66770.0,65350.0,65500.0
2024-08-29 09:50:00+03:00,64100.0,64740.0,63790.0,64600.0
2024-08-29 13:50:00+03:00,64650.0,64910.0,64370.0,64780.0
2024-09-02 09:50:00+03:00,62840.0,63740.0,62840.0,63710.0
2024-09-02 13:50:00+03:00,63740.0,63950.0,63650.0,63950.0
2024-09-03 09:50:00+03:00,63950.0,64250.0,63730.0,63820.0
2024-09-03 13:50:00+03:00,63780.0,63900.0,63080.0,63310.0
2024-09-04 09:50:00+03:00,61440.0,61840.0,61240.0,61500.0
2024-09-04 13:50:00+03:00,61510.0,61600.0,60760.0,61360.0
2024-09-05 09:50:00+03:00,61300.0,61360.0,60650.0,60930.0
2024-09-05 13:50:00+03:00,60950.0,61270.0,60690.0,61270.0
2024-09-09 09:50:00+03:00,59690.0,60300.0,59690.0,60230.0
2024-09-09 13:50:00+03:00,60160.0,61380.0,59960.0,61180.0
2024-09-10 09:50:00+03:00,60520.0,60810.0,60030.0,60360.0
2024-09-10 13:50:00+03:00,60360.0,60890.0,60310.0,60320.0
2024-09-11 09:50:00+03:00,60110.0,60510.0,59880.0,60190.0
